수집시간,단지ID,단지명,매물ID,매물출처,호ID,단지타입ID,거래유형_영문,거래유형,보증금(만원),월세(만원),가격(억),가격범위여부,구,동네,동번호,층,면적_전용m2,면적_전용평,면적_계약m2,타입_m2,타입_평,방향,제목,동일호_매물수,동일호_여부,매물유형,실거래확인,직접등록여부,매물URL
2026-08-16 02:57:02,38487,헬리오시티,49084331,zigbang,12962172,161671,trade,매매,295000,0,29.5,False,송파구,가락동,101동,고,84.96,25.7,107.66,107J2,32J2,,33급매 입주물건 정남향 판상형 조용하고 아늑한동 ,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49084331
2026-08-16 02:57:02,38487,헬리오시티,49863584,zigbang,12962171,161670,trade,매매,296000,0,29.6,False,송파구,가락동,101동,고,84.96,25.7,107.66,107J1,32J1,,"33,해누리학군,전망좋은집,전세끼고,27년2월입주가,조정가",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49863584
2026-08-16 02:57:02,38487,헬리오시티,49708876,zigbang,12962456,161676,trade,매매,340000,0,34.0,False,송파구,가락동,104동,저,110.44,33.41,141.08,141B,43B,,"42, 해누리학군, 예쁜 정원뷰, 입주",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49708876
2026-08-16 02:57:02,38487,헬리오시티,48988558,zigbang,12962464,161676,trade,매매,340000,0,34.0,False,송파구,가락동,104동,저,110.44,33.41,141.08,141B,43B,,42 주인의뢰 탁트인전망 거실양창구조 올확장 시스템에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/48988558
2026-08-16 02:57:02,38487,헬리오시티,49708771,zigbang,12962492,161676,trade,매매,350000,0,35.0,False,송파구,가락동,104동,중,110.44,33.41,141.08,141B,43B,,"42, 입주, 남향 ,탄천뷰, 해누리학군",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49708771
2026-08-16 02:57:02,38487,헬리오시티,49736195,zigbang,12962498,161675,rental,월세,30000,500,3.0,False,송파구,가락동,104동,중,110.66,33.47,140.26,140A,42A,,42귀한월세 남향 탁트인뷰 올확장 방확장 풀에어컨 장기거주,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49736195
2026-08-16 02:57:02,38487,헬리오시티,49415009,zigbang,12962547,161675,rental,월세,30000,560,3.0,False,송파구,가락동,104동,고,110.66,33.47,140.26,140A,42A,,"42, 남향, 판상형, 여름 시원, 겨울 따뜻한 집, ",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49415009
2026-08-16 02:57:02,38487,헬리오시티,49966102,zigbang,12962788,161665,trade,매매,270000,0,27.0,False,송파구,가락동,106동,중,84.98,25.71,109.73,109E,33E,,34  채광좋음 컨디션좋음 8호선송파역세권,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49966102
2026-08-16 02:57:02,38487,헬리오시티,49642666,zigbang,12962725,161664,charter,전세,133000,0,13.3,False,송파구,가락동,106동,저,84.99,25.71,110.1,110D,33D,,33귀한전세 파크밴드뷰 편안한 단지 올확장 수납공간많음,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49642666
2026-08-16 02:57:02,38487,헬리오시티,48502942,zigbang,12963058,161674,trade,매매,320000,0,32.0,False,송파구,가락동,108동,중,99.6,30.13,126.35,126,38,,38추천급매 남향 채광조망최고 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/48502942
2026-08-16 02:57:02,38487,헬리오시티,49352561,zigbang,12963134,161665,trade,매매,302000,0,30.2,False,송파구,가락동,109동,저,84.98,25.71,109.73,109E,33E,,33강추 삼면창거실넓은타입 정원뷰 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49352561
2026-08-16 02:57:02,38487,헬리오시티,48988446,zigbang,12963262,161675,trade,매매,335000,0,33.5,False,송파구,가락동,110동,저,110.66,33.47,140.26,140A,42A,,42강추 정남향 입주물건 리조트뷰 올확장 풀에어컨 ,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/48988446
2026-08-16 02:57:02,38487,헬리오시티,49675639,zigbang,12963468,161674,charter,전세,160000,0,16.0,False,송파구,가락동,111동,중,99.6,30.13,126.35,126,38,,38귀한전세 방4화2 남향 4계절자연액자뷰 올학장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49675639
2026-08-16 02:57:02,38487,헬리오시티,49455805,zigbang,12963462,161676,rental,월세,20000,550,2.0,False,송파구,가락동,111동,중,110.44,33.41,141.08,141B,43B,,42강추월세 법인가능 4계절 멋진탄천뷰 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49455805
2026-08-16 02:57:02,38487,헬리오시티,48559300,zigbang,12963411,161675,rental,월세,40000,500,4.0,False,송파구,가락동,111동,저,110.66,33.47,140.26,140A,42A,,42추천 자연을품은 최고의뷰 방4 화2 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/48559300
2026-08-16 02:57:02,38487,헬리오시티,49780031,zigbang,12963647,161666,rental,월세,60000,280,6.0,False,송파구,가락동,112동,고,84.95,25.7,110.17,110F,33F,,"33, 해누리 학군, 4베이 구조, 넓은 드레스룸, 주방",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49780031
2026-08-16 02:57:02,38487,헬리오시티,49737293,zigbang,12963659,161666,rental,월세,60000,300,6.0,False,송파구,가락동,112동,고,84.95,25.7,110.17,110F,33F,,"33, 해누리 학군, 풀에어컨, 넓은 드레스룸과 주방 인기",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49737293
2026-08-16 02:57:02,38487,헬리오시티,49949490,zigbang,12963771,161664,trade,매매,300000,0,30.0,False,송파구,가락동,201동,고,84.99,25.71,110.1,110D,33D,,"33,남향,풀옵션 인테리어,9월말부터 입주가",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49949490
2026-08-16 02:57:02,38487,헬리오시티,47616240,zigbang,12963715,161664,trade,매매,310000,0,31.0,False,송파구,가락동,201동,중,84.99,25.71,110.1,110D,33D,,33주인직접의뢰 남향거실넓은구조 뷰맛집 풀에어컨 인테리어굿,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/47616240
2026-08-16 02:57:02,38487,헬리오시티,49819184,zigbang,12963692,161664,rental,월세,20000,440,2.0,False,송파구,가락동,201동,저,84.99,25.71,110.1,110D,33D,,"33, 남향, 풀에어컨, 날짜협의 가능, 커뮤니티이용 편리",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49819184
2026-08-16 02:57:02,38487,헬리오시티,50067685,zigbang,12963764,161664,rental,월세,50000,320,5.0,False,송파구,가락동,201동,고,84.99,25.71,110.1,110D,33D,,"33,남향,전망좋은집,해누리초중,보증금2억부터조정가입주협의",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/50067685
2026-08-16 02:57:02,38487,헬리오시티,49755621,zigbang,12963852,161665,trade,매매,295000,0,29.5,False,송파구,가락동,202동,중,84.98,25.71,109.73,109E,33E,,"33,파크밴드 전망좋은집,에어컨풀",2,동일호중복,self_ad,False,False,https://www.zigbang.com/home/apt/items/49755621
2026-08-16 02:57:02,38487,헬리오시티,47623477,zigbang,12963804,161665,trade,매매,300000,0,30.0,False,송파구,가락동,202동,저,84.98,25.71,109.73,109E,33E,,33주인직접의뢰 거실삼면창 선호높은타입 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/47623477
2026-08-16 02:57:02,38487,헬리오시티,49621483,zigbang,12963911,161666,charter,전세,135000,0,13.5,False,송파구,가락동,202동,고,84.95,25.7,110.17,110F,33F,,33귀한전세 거실주방넓은 선호타입 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49621483
2026-08-16 02:57:02,38487,헬리오시티,49711761,zigbang,12963830,161664,rental,월세,30000,390,3.0,False,송파구,가락동,202동,중,84.99,25.71,110.1,110D,33D,,"33, 남향, 가락초, 풀에어컨, 풀옵션, 커뮤니티 인접",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49711761
2026-08-16 02:57:02,38487,헬리오시티,49820189,zigbang,12963872,161665,rental,월세,70000,240,7.0,False,송파구,가락동,202동,중,84.98,25.71,109.73,109E,33E,,"33,파크밴드뷰,에어컨풀,가락초학군",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49820189
2026-08-16 02:57:02,38487,헬리오시티,47637625,zigbang,12964003,161664,trade,매매,305000,0,30.5,False,송파구,가락동,203동,고,84.99,25.71,110.1,110D,33D,,33강추 파크밴드  정남향 채광조망굿 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/47637625
2026-08-16 02:57:02,38487,헬리오시티,49794655,zigbang,12963944,161664,rental,월세,30000,400,3.0,False,송파구,가락동,203동,중,84.99,25.71,110.1,110D,33D,,"33, 남향, 가락초, 풀옵션, 커뮤니티 이용편리",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49794655
2026-08-16 02:57:02,38487,헬리오시티,49633181,zigbang,12964119,161666,rental,월세,20000,440,2.0,False,송파구,가락동,204동,고,84.95,25.7,110.17,110F,33F,,"33, 단지 중앙 위치, 커뮤니티 이용 편리, 귀한 월세",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49633181
2026-08-16 02:57:02,38487,헬리오시티,49628952,zigbang,12964052,161665,rental,월세,50000,320,5.0,False,송파구,가락동,204동,저,84.98,25.71,109.73,109E,33E,,"33, 단지 중앙 위치, 삼면창 넓은 거실, 파크밴드뷰",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49628952
2026-08-16 02:57:02,38487,헬리오시티,49815992,zigbang,12964244,161674,charter,전세,150000,0,15.0,False,송파구,가락동,205동,고,99.6,30.13,126.35,126,38,,"38,단지중앙,커뮤니티이용편리,에어컨풀,9월말10월초협의",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49815992
2026-08-16 02:57:02,38487,헬리오시티,49591581,zigbang,12964218,161674,charter,전세,150000,0,15.0,False,송파구,가락동,205동,중,99.6,30.13,126.35,126,38,,38귀한전세 정남향 커뮤니티이용편리 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49591581
2026-08-16 02:57:02,38487,헬리오시티,49799102,zigbang,12964233,161674,charter,전세,155000,0,15.5,False,송파구,가락동,205동,중,99.6,30.13,126.35,126,38,,"38, 남향 판상형, 햇볕 통풍 굿, 커뮤니티 이용편리",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49799102
2026-08-16 02:57:02,38487,헬리오시티,49773852,zigbang,12964224,161674,charter,전세,155000,0,15.5,False,송파구,가락동,205동,중,99.6,30.13,126.35,126,38,,38귀한전세 단지중앙 남향 커뮤니티이용매우편리 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49773852
2026-08-16 02:57:02,38487,헬리오시티,49666786,zigbang,12964447,161672,trade,매매,294000,0,29.4,False,송파구,가락동,207동,저,84.98,25.71,108.01,108K,33K,,33강추 급매 주인거주중 입주협의 판상형 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49666786
2026-08-16 02:57:02,38487,헬리오시티,50067193,zigbang,12964437,161672,trade,매매,295000,0,29.5,False,송파구,가락동,207동,4,84.98,25.71,108.01,108K,33K,,"33,전망좋은집,주인거주로 관리잘된집,빠른입주가",1,단독매물,self_ad,True,False,https://www.zigbang.com/home/apt/items/50067193
2026-08-16 02:57:02,38487,헬리오시티,49949617,zigbang,12964442,161672,trade,매매,295000,0,29.5,False,송파구,가락동,207동,저,84.98,25.71,108.01,108K,33K,,"33,관리잘된집,빠른입주가,입주되는 가장 가성비최고인집",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49949617
2026-08-16 02:57:02,38487,헬리오시티,49786135,zigbang,12964498,161661,charter,전세,130000,0,13.0,False,송파구,가락동,207동,중,84.98,25.71,107.97,107A,32A,,"33, 판상형 통풍 햇볕굿, 해누리학군, 풀에어컨",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49786135
2026-08-16 02:57:02,38487,헬리오시티,49722913,zigbang,12964489,161661,charter,전세,130000,0,13.0,False,송파구,가락동,207동,중,84.98,25.71,107.97,107A,32A,,"33,에어컨풀,관리잘된집,가락초,보증금조정가",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49722913
2026-08-16 02:57:02,38487,헬리오시티,49716683,zigbang,12964493,161661,charter,전세,130000,0,13.0,False,송파구,가락동,207동,중,84.98,25.71,107.97,107A,32A,,33귀한전세 남향판상형 계약가능실매물 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49716683
2026-08-16 02:57:02,38487,헬리오시티,49060891,zigbang,12964444,161661,charter,전세,133000,0,13.3,False,송파구,가락동,207동,저,84.98,25.71,107.97,107A,32A,,33귀한전세 남향 공원뷰 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49060891
2026-08-16 02:57:02,38487,헬리오시티,49815754,zigbang,12964554,161661,rental,월세,70000,240,7.0,False,송파구,가락동,207동,고,84.98,25.71,107.97,107A,32A,,33 남향 바로계약가능 보증금조정가 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49815754
2026-08-16 02:57:02,38487,헬리오시티,49815633,zigbang,12964553,161661,rental,월세,80000,200,8.0,False,송파구,가락동,207동,고,84.98,25.71,107.97,107A,32A,,33강추 보증금6억부터가능 남향 켜뮤니티이용편리 장기거주가,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49815633
2026-08-16 02:57:02,38487,헬리오시티,50066887,zigbang,12964609,161665,trade,매매,290000,0,29.0,False,송파구,가락동,208동,저,84.98,25.71,109.73,109E,33E,,"33,관리잘된집,높은전세안고,해누리초중,28년초,가격조정가",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/50066887
2026-08-16 02:57:02,38487,헬리오시티,49722566,zigbang,12964652,161666,trade,매매,300000,0,30.0,False,송파구,가락동,208동,중,84.95,25.7,110.17,110F,33F,,"채광조망권굿,에어컨풀, 커뮤니티이용편리,주인직접",1,단독매물,self_ad,True,False,https://www.zigbang.com/home/apt/items/49722566
2026-08-16 02:57:02,38487,헬리오시티,49724655,zigbang,12964652,161666,charter,전세,130000,0,13.0,False,송파구,가락동,208동,중,84.95,25.7,110.17,110F,33F,,"33,햇살좋은집,에어컨풀,중문,안방붙박이장",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49724655
2026-08-16 02:57:02,38487,헬리오시티,49949475,zigbang,12964820,161652,trade,매매,201000,0,20.1,False,송파구,가락동,209동,중,39.1,11.83,61.37,61A,18A,,18강추 입주협의 커뮤니티이용편리 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49949475
2026-08-16 02:57:02,38487,헬리오시티,49723521,zigbang,12964826,161652,trade,매매,205000,0,20.5,False,송파구,가락동,209동,중,39.1,11.83,61.37,61A,18A,,"18,남향,가성비최고,단지내수영장외 사우나,골프외 다양함.",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49723521
2026-08-16 02:57:02,38487,헬리오시티,49670766,zigbang,12964807,161652,trade,매매,205000,0,20.5,False,송파구,가락동,209동,중,39.1,11.83,61.37,61A,18A,,18남향 트인뷰 신혼강추 입주 강남이동편리 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49670766
2026-08-16 02:57:02,38487,헬리오시티,49926173,zigbang,12964826,161652,charter,전세,83000,0,8.3,False,송파구,가락동,209동,중,39.1,11.83,61.37,61A,18A,,"18,에어컨풀,귀한전세,신혼추천,입주협의",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49926173
2026-08-16 02:57:02,38487,헬리오시티,49751377,zigbang,12964824,161653,charter,전세,85000,0,8.5,False,송파구,가락동,209동,중,39.12,11.83,61.53,61B,18B,,"18. 귀한 전세. 방이 넓은 타입, 커뮤니티 이용편리",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49751377
2026-08-16 02:57:02,38487,헬리오시티,50068183,zigbang,12964826,161652,rental,월세,10000,275,1.0,False,송파구,가락동,209동,중,39.1,11.83,61.37,61A,18A,,"18,남향,전망좋은집,신축급,입주협의",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/50068183
2026-08-16 02:57:02,38487,헬리오시티,49949281,zigbang,12964995,161652,trade,매매,205000,0,20.5,False,송파구,가락동,210동,고,39.1,11.83,61.37,61A,18A,,18강추급매 남향 신혼부부추천 올확장 풀에어컨 ,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49949281
2026-08-16 02:57:02,38487,헬리오시티,49795101,zigbang,12965049,161654,charter,전세,85000,0,8.5,False,송파구,가락동,211동,중,39.86,12.06,62.46,62C,19C,,18강추전세 평면잘나온타입 거실주방분리구조 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49795101
2026-08-16 02:57:02,38487,헬리오시티,49429001,zigbang,12965148,161654,trade,매매,215000,0,21.5,False,송파구,가락동,212동,고,39.86,12.06,62.46,62C,19C,,"18평, 귀한 계단형 타입, 신혼부부추천,  단지중앙위치",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49429001
2026-08-16 02:57:02,38487,헬리오시티,49751435,zigbang,12965123,161654,charter,전세,85000,0,8.5,False,송파구,가락동,212동,중,39.86,12.06,62.46,62C,19C,,"18, 계단식,  귀한 C타입 전세, 신혼부부 인기",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49751435
2026-08-16 02:57:02,38487,헬리오시티,49972052,zigbang,12965120,161654,rental,월세,40000,180,4.0,False,송파구,가락동,212동,중,39.86,12.06,62.46,62C,19C,,"18,  귀한 C타입 월세,  커뮤니티 이용편리, ",1,단독매물,self_ad,True,False,https://www.zigbang.com/home/apt/items/49972052
2026-08-16 02:57:02,38487,헬리오시티,47623531,zigbang,12965224,161666,trade,매매,300000,0,30.0,True,송파구,가락동,213동,중,84.95,25.7,110.17,110F,33F,,33강추 주방거실구조넓은 선호타입 올확장 풀에어컨,2,동일호중복,self_ad,False,False,https://www.zigbang.com/home/apt/items/47623531
2026-08-16 02:57:02,38487,헬리오시티,49668542,zigbang,12965193,161665,trade,매매,305000,0,30.5,False,송파구,가락동,213동,중,84.98,25.71,109.73,109E,33E,,"33, 단지 중앙위치, 삼면 거실창 개방감좋음, 넓은거실",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49668542
2026-08-16 02:57:02,38487,헬리오시티,46815166,zigbang,12965198,161664,trade,매매,330000,0,33.0,False,송파구,가락동,213동,중,84.99,25.71,110.1,110D,33D,,남향집.조망권 최고,1,단독매물,self_ad,True,False,https://www.zigbang.com/home/apt/items/46815166
2026-08-16 02:57:02,38487,헬리오시티,48644184,zigbang,12965222,161664,rental,월세,70000,240,7.0,False,송파구,가락동,213동,중,84.99,25.71,110.1,110D,33D,,33특급추천 남향 뻥뷰 통풍굿 바로계약가능 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/48644184
2026-08-16 02:57:02,38487,헬리오시티,50068094,zigbang,12965307,161660,trade,매매,280000,0,28.0,False,송파구,가락동,214동,중,59.96,18.14,84.1,84,25,,"25,시원한전망 좋은집,에어컨풀,입주협의",1,단독매물,self_ad,True,False,https://www.zigbang.com/home/apt/items/50068094
2026-08-16 02:57:02,38487,헬리오시티,49723101,zigbang,12965392,161660,trade,매매,280000,0,28.0,False,송파구,가락동,215동,고,59.96,18.14,84.1,84,25,,"25,임차인끼고매매,무주택자매수가능",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49723101
