수집시간,단지ID,단지명,매물ID,매물출처,호ID,단지타입ID,거래유형_영문,거래유형,보증금(만원),월세(만원),가격(억),가격범위여부,구,동네,동번호,층,면적_전용m2,면적_전용평,면적_계약m2,타입_m2,타입_평,방향,제목,동일호_매물수,동일호_여부,매물유형,실거래확인,직접등록여부,매물URL
2026-07-11 05:11:13,88494,더샵송파루미스타,49411234,zigbang,18087399,426371,charter,전세,95000,0,9.5,False,송파구,가락동,102,저,84.9856,25.71,111.5185,111A,34A,,34 최신축 하이엔드아파트,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49411234
2026-07-11 05:11:13,88494,더샵송파루미스타,49547182,zigbang,18087378,426374,charter,전세,126000,0,12.6,False,송파구,가락동,102,저,99.9989,30.25,131.0513,131,40,,39신축첫입주전세 개롱초역세권 주인의뢰 바로계약가능실매물 ,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49547182
2026-07-11 05:11:13,88494,더샵송파루미스타,49674332,zigbang,18087479,426373,trade,매매,248600,0,24.86,False,송파구,가락동,104,고,84.9273,25.69,112.6531,112C,34C,,"거실양창, 막힘없이탁트인 전망, 풀에어컨, 탑층, 우수학군",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49674332
2026-07-11 05:11:13,9044,성원상떼빌,49410607,zigbang,9112654,93735,trade,매매,150000,0,15.0,False,송파구,가락동,102동,저,101.52,30.71,126.84,126,38,,38 수리되어컨디션좋음 주변인프라최상 3호선가락시장역,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49410607
2026-07-11 05:11:13,9044,성원상떼빌,236008,coalition,9112657,93735,trade,매매,150000,0,15.0,True,송파구,가락동,102동,9,101.52,30.71,126.84,126,38,,"교통, 음식점, 병원  매우 편리. 깨끗 튼튼. 저평가  ",3,동일호중복,partner,True,False,https://www.zigbang.com/home/apt/items/236008
2026-07-11 05:11:13,9044,성원상떼빌,49379712,zigbang,9112720,93742,trade,매매,152500,0,15.25,False,송파구,가락동,102동,중,118.85,35.95,148.49,148,45,,"입주조율가능, 내부컨디션 굿, 잠실생활권, 최고 가성비투자",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49379712
2026-07-11 05:11:13,9044,성원상떼빌,243559,coalition,9112470,93741,trade,매매,160000,0,16.0,True,송파구,가락동,102동,7,117.16,35.44,146.38,146,44,,2개 역세권이고 경찰병원과 지역 상가등 생활 매우 편리,3,동일호중복,partner,True,False,https://www.zigbang.com/home/apt/items/243559
2026-07-11 05:11:13,9044,성원상떼빌,49309994,zigbang,9112470,93741,charter,전세,100000,0,10.0,False,송파구,가락동,102동,7,117.16,35.44,146.38,146,44,,더블역세권  교통편리하고  생활하기 편리함,2,동일호중복,self_ad,True,False,https://www.zigbang.com/home/apt/items/49309994
2026-07-11 05:11:13,11983,송파가락두산위브센티움,194494,coalition,7982159,230231,trade,매매,27000,0,2.7,False,송파구,가락동,1동,10,33.1,10.01,47.14,47B,14B,,[면적상 토허제 문제없이 매수가능 확인완료],1,단독매물,partner,True,False,https://www.zigbang.com/home/apt/items/194494
2026-07-11 05:11:13,10044,송파동부센트레빌,49157385,zigbang,1882606,11985,rental,월세,70000,120,7.0,False,송파구,가락동,103동,저,84.98,25.71,106.48,106,32,,"32, 귀한 월세, 송파역 5분거리, 남향, 잘 관리된 집",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49157385
2026-07-11 05:11:13,10044,송파동부센트레빌,49439029,zigbang,1882759,11985,rental,월세,80000,80,8.0,False,송파구,가락동,103동,고,84.98,25.71,106.48,106,32,,"32, 남향, 햇살 통풍 우수, 전체리모델링 예정",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49439029
2026-07-11 05:11:13,9045,한화오벨리스크,213541,coalition,12465051,166213,trade,매매,18700,0,1.87,False,송파구,가락동,1동,20,25.32,7.66,36.04,36,11,,월세 1000/75 승계 조건,1,단독매물,partner,True,False,https://www.zigbang.com/home/apt/items/213541
2026-07-11 05:11:13,9045,한화오벨리스크,224644,coalition,12465056,166216,trade,매매,60000,0,6.0,False,송파구,가락동,1동,20,48.8,14.76,69.47,69,21,,가락동 경찰병원역 ,2,동일호중복,partner,True,False,https://www.zigbang.com/home/apt/items/224644
2026-07-11 05:11:13,38487,헬리오시티,49209193,zigbang,12962177,161670,trade,매매,288000,0,28.8,False,송파구,가락동,101동,고,84.96,25.7,107.66,107J1,32J1,,"33, 높은 세안고, 무주택자매수 , 남향, 해누리학군, ",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49209193
2026-07-11 05:11:13,38487,헬리오시티,49084331,zigbang,12962172,161671,trade,매매,295000,0,29.5,False,송파구,가락동,101동,고,84.96,25.7,107.66,107J2,32J2,,33급매 입주물건 정남향 판상형 조용하고 아늑한동 ,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49084331
2026-07-11 05:11:13,38487,헬리오시티,49343847,zigbang,12962213,161664,trade,매매,300000,0,30.0,False,송파구,가락동,102동,저,84.99,25.71,110.1,110D,33D,,33P 탄천뷰 남향 입주 가능,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49343847
2026-07-11 05:11:13,38487,헬리오시티,49343829,zigbang,12962432,161675,trade,매매,335000,0,33.5,False,송파구,가락동,104동,저,110.66,33.47,140.26,140A,42A,,42P 파크밴드뷰 남향 입주 가능,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49343829
2026-07-11 05:11:13,38487,헬리오시티,48988558,zigbang,12962464,161676,trade,매매,340000,0,34.0,False,송파구,가락동,104동,저,110.44,33.41,141.08,141B,43B,,42 주인의뢰 탁트인전망 거실양창구조 올확장 시스템에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/48988558
2026-07-11 05:11:13,38487,헬리오시티,49343839,zigbang,12962528,161676,trade,매매,340000,0,34.0,False,송파구,가락동,104동,고,110.44,33.41,141.08,141B,43B,,42P 파크밴드뷰 남향 입주 가능,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49343839
2026-07-11 05:11:13,38487,헬리오시티,49343871,zigbang,12962528,161676,rental,월세,20000,550,2.0,False,송파구,가락동,104동,고,110.44,33.41,141.08,141B,43B,,42P 파크밴드뷰 초역세권 남향 입주 가능,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49343871
2026-07-11 05:11:13,38487,헬리오시티,49415009,zigbang,12962547,161675,rental,월세,30000,560,3.0,False,송파구,가락동,104동,고,110.66,33.47,140.26,140A,42A,,"42, 남향, 판상형, 여름 시원, 겨울 따뜻한 집, ",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49415009
2026-07-11 05:11:13,38487,헬리오시티,49343878,zigbang,12962584,161674,charter,전세,140000,0,14.0,False,송파구,가락동,105동,저,99.6,30.13,126.35,126,38,,38P 탄천뷰 남향 입주 가능,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49343878
2026-07-11 05:11:13,38487,헬리오시티,49642666,zigbang,12962725,161664,charter,전세,130000,0,13.0,False,송파구,가락동,106동,저,84.99,25.71,110.1,110D,33D,,33귀한전세 파크밴드뷰 편안한 단지 올확장 수납공간많음,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49642666
2026-07-11 05:11:13,38487,헬리오시티,49272413,zigbang,12962893,161666,rental,월세,105000,100,10.5,False,송파구,가락동,107동,중,84.95,25.7,110.17,110F,33F,,33귀한반전세 선호하는타입 탁트인탄천뷰 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49272413
2026-07-11 05:11:13,38487,헬리오시티,48502942,zigbang,12963058,161674,trade,매매,320000,0,32.0,False,송파구,가락동,108동,중,99.6,30.13,126.35,126,38,,38추천급매 남향 채광조망최고 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/48502942
2026-07-11 05:11:13,38487,헬리오시티,48644648,zigbang,12963056,161676,charter,전세,170000,0,17.0,False,송파구,가락동,108동,중,110.44,33.41,141.08,141B,43B,,42강추 귀한대형전세 거실양창구조 파노라마탄천뷰 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/48644648
2026-07-11 05:11:13,38487,헬리오시티,49145079,zigbang,12963117,161675,rental,월세,20000,590,2.0,False,송파구,가락동,108동,고,110.66,33.47,140.26,140A,42A,,42주인의뢰 실매물 사계절경관멋진뷰 방4 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49145079
2026-07-11 05:11:13,38487,헬리오시티,49352561,zigbang,12963134,161665,trade,매매,302000,0,30.2,False,송파구,가락동,109동,저,84.98,25.71,109.73,109E,33E,,33강추 삼면창거실넓은타입 정원뷰 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49352561
2026-07-11 05:11:13,38487,헬리오시티,49252569,zigbang,12963252,161666,trade,매매,310000,0,31.0,False,송파구,가락동,109동,고,84.95,25.7,110.17,110F,33F,,"33, 빠른 입주 가능 , 넓은 드레스룸 , 주방 인기 ",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49252569
2026-07-11 05:11:13,38487,헬리오시티,49302931,zigbang,12963173,161666,rental,월세,105000,100,10.5,False,송파구,가락동,109동,중,84.95,25.7,110.17,110F,33F,,"33, 해누리학군, 풀에어컨, 넓은 드레스룸과 주방인기",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49302931
2026-07-11 05:11:13,38487,헬리오시티,48988446,zigbang,12963262,161675,trade,매매,335000,0,33.5,False,송파구,가락동,110동,저,110.66,33.47,140.26,140A,42A,,42강추 정남향 입주물건 리조트뷰 올확장 풀에어컨 ,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/48988446
2026-07-11 05:11:13,38487,헬리오시티,49675639,zigbang,12963468,161674,charter,전세,160000,0,16.0,False,송파구,가락동,111동,중,99.6,30.13,126.35,126,38,,38귀한전세 방4화2 남향 4계절자연액자뷰 올학장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49675639
2026-07-11 05:11:13,38487,헬리오시티,49455805,zigbang,12963462,161676,rental,월세,20000,550,2.0,False,송파구,가락동,111동,중,110.44,33.41,141.08,141B,43B,,42강추월세 법인가능 4계절 멋진탄천뷰 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49455805
2026-07-11 05:11:13,38487,헬리오시티,48559300,zigbang,12963411,161675,rental,월세,40000,500,4.0,False,송파구,가락동,111동,저,110.66,33.47,140.26,140A,42A,,42추천 자연을품은 최고의뷰 방4 화2 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/48559300
2026-07-11 05:11:13,38487,헬리오시티,48904285,zigbang,12963572,161665,charter,전세,123000,0,12.3,False,송파구,가락동,112동,중,84.98,25.71,109.73,109E,33E,,"33, 해누리학군, 귀한 전세, 에어컨풀, 넓은 거실",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/48904285
2026-07-11 05:11:13,38487,헬리오시티,49341351,zigbang,12963530,161664,charter,전세,130000,0,13.0,False,송파구,가락동,112동,저,84.99,25.71,110.1,110D,33D,,33귀한전세 아이들키우기좋아요 남향트인뷰 채광굿 올확장 ,2,동일호중복,self_ad,False,False,https://www.zigbang.com/home/apt/items/49341351
2026-07-11 05:11:13,38487,헬리오시티,49343898,zigbang,12963666,161665,trade,매매,300000,0,30.0,False,송파구,가락동,201동,저,84.98,25.71,109.73,109E,33E,,33P 파크밴드뷰 초역세권 남향 입주 가능,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49343898
2026-07-11 05:11:13,38487,헬리오시티,47616240,zigbang,12963715,161664,trade,매매,310000,0,31.0,False,송파구,가락동,201동,중,84.99,25.71,110.1,110D,33D,,33주인직접의뢰 남향거실넓은구조 뷰맛집 풀에어컨 인테리어굿,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/47616240
2026-07-11 05:11:13,38487,헬리오시티,47623477,zigbang,12963804,161665,trade,매매,300000,0,30.0,False,송파구,가락동,202동,저,84.98,25.71,109.73,109E,33E,,33주인직접의뢰 거실삼면창 선호높은타입 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/47623477
2026-07-11 05:11:13,38487,헬리오시티,49621483,zigbang,12963911,161666,charter,전세,130000,0,13.0,False,송파구,가락동,202동,고,84.95,25.7,110.17,110F,33F,,33귀한전세 거실주방넓은 선호타입 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49621483
2026-07-11 05:11:13,38487,헬리오시티,47637625,zigbang,12964003,161664,trade,매매,295000,0,29.5,False,송파구,가락동,203동,고,84.99,25.71,110.1,110D,33D,,33강추 파크밴드  정남향 채광조망굿 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/47637625
2026-07-11 05:11:13,38487,헬리오시티,49343912,zigbang,12964024,161664,charter,전세,130000,0,13.0,False,송파구,가락동,203동,고,84.99,25.71,110.1,110D,33D,,33P 단지 정원뷰 남향 입주 가능,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49343912
2026-07-11 05:11:13,38487,헬리오시티,49506307,zigbang,12963938,161665,rental,월세,50000,300,5.0,False,송파구,가락동,203동,저,84.98,25.71,109.73,109E,33E,,"33, 커뮤니티 이용편리 ,넓은 거실, 거실과 방 분리형",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49506307
2026-07-11 05:11:13,38487,헬리오시티,49633181,zigbang,12964119,161666,rental,월세,20000,440,2.0,False,송파구,가락동,204동,고,84.95,25.7,110.17,110F,33F,,"33, 단지 중앙 위치, 커뮤니티 이용 편리, 귀한 월세",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49633181
2026-07-11 05:11:13,38487,헬리오시티,49628952,zigbang,12964052,161665,rental,월세,50000,320,5.0,False,송파구,가락동,204동,저,84.98,25.71,109.73,109E,33E,,"33, 단지 중앙 위치, 삼면창 넓은 거실, 파크밴드뷰",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49628952
2026-07-11 05:11:13,38487,헬리오시티,49591581,zigbang,12964218,161674,charter,전세,160000,0,16.0,False,송파구,가락동,205동,중,99.6,30.13,126.35,126,38,,38귀한전세 정남향 커뮤니티이용편리 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49591581
2026-07-11 05:11:13,38487,헬리오시티,49479780,zigbang,12964391,161661,trade,매매,300000,0,30.0,False,송파구,가락동,206동,고,84.98,25.71,107.97,107A,32A,,"33, 트인 환상적인 야경, 남향 판상형, 단지 중앙위치",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49479780
2026-07-11 05:11:13,38487,헬리오시티,49666786,zigbang,12964447,161672,trade,매매,294000,0,29.4,False,송파구,가락동,207동,저,84.98,25.71,108.01,108K,33K,,33강추 급매 주인거주중 입주협의 판상형 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49666786
2026-07-11 05:11:13,38487,헬리오시티,49258274,zigbang,12964545,161667,charter,전세,130000,0,13.0,False,송파구,가락동,207동,26,84.98,25.71,108.43,108G,33G,,"33, 남향, 해누리학군, 커뮤니티 이용편리",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49258274
2026-07-11 05:11:13,38487,헬리오시티,49060891,zigbang,12964444,161661,charter,전세,130000,0,13.0,False,송파구,가락동,207동,저,84.98,25.71,107.97,107A,32A,,33귀한전세 남향 공원뷰 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49060891
2026-07-11 05:11:13,38487,헬리오시티,49157938,zigbang,12964563,161661,rental,월세,70000,240,7.0,False,송파구,가락동,207동,고,84.98,25.71,107.97,107A,32A,,"33, 남향 트인뷰, 해누리학군, 커뮤니티 이용 편리",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49157938
2026-07-11 05:11:13,38487,헬리오시티,49260709,zigbang,12964564,161661,rental,월세,80000,200,8.0,False,송파구,가락동,207동,30,84.98,25.71,107.97,107A,32A,,"33, 남향 해누리학군, 커뮤니티 이용편리",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49260709
2026-07-11 05:11:13,38487,헬리오시티,49670766,zigbang,12964807,161652,trade,매매,203000,0,20.3,False,송파구,가락동,209동,중,39.1,11.83,61.37,61A,18A,,18남향 트인뷰 신혼강추 입주 강남이동편리 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49670766
2026-07-11 05:11:13,38487,헬리오시티,49483907,zigbang,12964961,161652,charter,전세,76000,0,7.6,False,송파구,가락동,210동,중,39.1,11.83,61.37,61A,18A,,"18, 풀옵션, 오래거주가능, 입주협의,최고커뮤니티 ",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49483907
2026-07-11 05:11:13,38487,헬리오시티,49429001,zigbang,12965148,161654,trade,매매,210000,0,21.0,False,송파구,가락동,212동,고,39.86,12.06,62.46,62C,19C,,"18평, 귀한 계단형 타입, 신혼부부추천,  단지중앙위치",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49429001
2026-07-11 05:11:13,38487,헬리오시티,47623531,zigbang,12965224,161666,trade,매매,300000,0,30.0,True,송파구,가락동,213동,중,84.95,25.7,110.17,110F,33F,,33강추 주방거실구조넓은 선호타입 올확장 풀에어컨,2,동일호중복,self_ad,False,False,https://www.zigbang.com/home/apt/items/47623531
2026-07-11 05:11:13,38487,헬리오시티,49343857,zigbang,12965242,161664,trade,매매,300000,0,30.0,False,송파구,가락동,213동,고,84.99,25.71,110.1,110D,33D,,33P 파크밴드뷰 초역세권 남향 입주 가능,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49343857
2026-07-11 05:11:13,38487,헬리오시티,49668542,zigbang,12965193,161665,trade,매매,305000,0,30.5,False,송파구,가락동,213동,중,84.98,25.71,109.73,109E,33E,,"33, 단지 중앙위치, 삼면 거실창 개방감좋음, 넓은거실",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49668542
2026-07-11 05:11:13,38487,헬리오시티,46815166,zigbang,12965198,161664,trade,매매,330000,0,33.0,False,송파구,가락동,213동,중,84.99,25.71,110.1,110D,33D,,남향집.조망권 최고,1,단독매물,self_ad,True,False,https://www.zigbang.com/home/apt/items/46815166
2026-07-11 05:11:13,38487,헬리오시티,48644184,zigbang,12965222,161664,rental,월세,70000,220,7.0,False,송파구,가락동,213동,중,84.99,25.71,110.1,110D,33D,,33특급추천 남향 뻥뷰 통풍굿 바로계약가능 올확장 풀에어컨,1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/48644184
2026-07-11 05:11:13,38487,헬리오시티,49395413,zigbang,12965333,161660,trade,매매,270000,0,27.0,False,송파구,가락동,214동,고,59.96,18.14,84.1,84,25,,"25.남향, 여름 시원, 겨울따뜻한 집, 판상형 통풍 잘됨",1,단독매물,self_ad,False,False,https://www.zigbang.com/home/apt/items/49395413
2026-07-11 05:11:13,38487,헬리오시티,49343806,zigbang,12965284,161660,trade,매매,285000,0,28.5,False,송파구,가락동,214동,저,59.96,18.14,84.1,84,25,,25 탁트인 남한산성뷰 정원전망 입주 가능,1,단독매물,self_ad,True,False,https://www.zigbang.com/home/apt/items/49343806
2026-07-11 05:11:13,38487,헬리오시티,49113806,zigbang,12965446,161660,charter,전세,102000,0,10.2,False,송파구,가락동,216동,고,59.96,18.14,84.1,84,25,,25귀한전세 주인의뢰 방3화2 빠른입주 붙박이장 올확장 ,1,단독매물,self_ad,True,False,https://www.zigbang.com/home/apt/items/49113806
